date,team,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16
2026-08-11,Lokomotiv,0.0049,0.0172,0.0364,0.0532,0.071,0.0852,0.0926,0.0923,0.095,0.0953,0.0897,0.0742,0.07,0.0589,0.0448,0.0193
2026-08-11,Akhmat,0.0014,0.0051,0.0132,0.0254,0.0365,0.0505,0.0605,0.0756,0.0823,0.0975,0.0931,0.1116,0.1053,0.099,0.0852,0.0578
2026-08-11,Krylia Sovetov,0.0004,0.0031,0.0098,0.0179,0.0287,0.0394,0.046,0.063,0.0756,0.0865,0.1028,0.1045,0.1142,0.1155,0.1059,0.0867
2026-08-11,Fakel,0.0,0.0005,0.0017,0.0031,0.005,0.008,0.0166,0.0211,0.0325,0.0458,0.0585,0.0788,0.1096,0.1457,0.1985,0.2746
2026-08-11,Akron,0.0,0.0003,0.0003,0.0017,0.0038,0.0084,0.012,0.0188,0.0263,0.0354,0.0513,0.0741,0.0956,0.1336,0.2101,0.3283
2026-08-12,FC Krasnodar,0.4668,0.2605,0.1263,0.0666,0.0345,0.0221,0.0102,0.0055,0.004,0.0018,0.0007,0.0004,0.0003,0.0002,0.0001,0.0
2026-08-12,Zenit,0.3171,0.2937,0.1647,0.0886,0.0556,0.0312,0.0183,0.0133,0.009,0.0045,0.0018,0.0015,0.0006,0.0001,0.0,0.0
2026-08-12,Spartak Moscow,0.1009,0.1716,0.2055,0.1569,0.1075,0.0768,0.0623,0.0411,0.0248,0.0206,0.0142,0.0081,0.0054,0.0022,0.0012,0.0009
2026-08-12,Baltika,0.0309,0.0645,0.1078,0.128,0.1322,0.113,0.101,0.0824,0.0641,0.0518,0.0423,0.0351,0.0195,0.014,0.0097,0.0037
2026-08-12,Dinamo Makhachkala,0.0081,0.0223,0.0459,0.0691,0.081,0.0962,0.0948,0.0984,0.095,0.0894,0.0779,0.0702,0.0586,0.0477,0.0313,0.0141
2026-08-12,CSKA Moscow,0.0353,0.0738,0.1129,0.1338,0.1248,0.1181,0.0948,0.0766,0.0614,0.0538,0.0398,0.0313,0.0202,0.0142,0.0065,0.0027
2026-08-12,FC Rostov,0.0046,0.0159,0.0359,0.0566,0.0722,0.0866,0.0946,0.098,0.0959,0.0964,0.0855,0.0793,0.0668,0.051,0.0419,0.0188
2026-08-12,Dynamo,0.0216,0.0521,0.0893,0.1111,0.1232,0.1084,0.102,0.0865,0.0804,0.0634,0.0515,0.0405,0.0343,0.0188,0.0111,0.0058
2026-08-12,Rubin,0.0036,0.015,0.0355,0.0542,0.068,0.078,0.089,0.0932,0.0944,0.0922,0.0952,0.0829,0.0764,0.0617,0.0392,0.0215
2026-08-12,FC Orenburg,0.0012,0.003,0.0114,0.0193,0.0317,0.0433,0.0571,0.0688,0.0799,0.0871,0.1001,0.1076,0.1088,0.1084,0.1023,0.07
2026-08-12,Rodina Moskva,0.0009,0.0034,0.0059,0.017,0.0268,0.0351,0.0492,0.0624,0.0734,0.0839,0.098,0.1067,0.1135,0.1228,0.1088,0.0922
2026-08-12,Lokomotiv,0.0062,0.0144,0.0332,0.0523,0.0706,0.0832,0.0852,0.0975,0.0965,0.0985,0.0884,0.0793,0.071,0.0593,0.0424,0.022
2026-08-12,Akhmat,0.0017,0.0058,0.0135,0.0241,0.0365,0.0474,0.0614,0.0775,0.0855,0.0885,0.1011,0.1055,0.1064,0.1029,0.0841,0.0581
2026-08-12,Krylia Sovetov,0.001,0.0035,0.0102,0.0173,0.0266,0.0411,0.0496,0.0618,0.0752,0.0865,0.0983,0.0996,0.1115,0.1158,0.1085,0.0935
2026-08-12,Fakel,0.0,0.0002,0.001,0.0034,0.006,0.0118,0.0181,0.0194,0.0346,0.0432,0.0551,0.0818,0.105,0.1406,0.2055,0.2743
2026-08-12,Akron,0.0001,0.0003,0.001,0.0017,0.0028,0.0077,0.0124,0.0176,0.0259,0.0384,0.0501,0.0702,0.1017,0.1403,0.2074,0.3224
2026-08-13,FC Krasnodar,0.4718,0.2577,0.1275,0.0648,0.0353,0.019,0.0099,0.0063,0.0034,0.0019,0.0015,0.0004,0.0003,0.0002,0.0,0.0
2026-08-13,Zenit,0.321,0.2904,0.1632,0.093,0.055,0.0345,0.0157,0.012,0.007,0.0043,0.0018,0.0008,0.0007,0.0004,0.0001,0.0001
2026-08-13,Spartak Moscow,0.0986,0.1717,0.2042,0.1568,0.1113,0.0811,0.0591,0.0392,0.0275,0.0197,0.0157,0.0073,0.0041,0.0024,0.0011,0.0002
2026-08-13,Baltika,0.0289,0.0663,0.1078,0.1277,0.131,0.1085,0.0979,0.0833,0.0649,0.0527,0.0419,0.034,0.0269,0.0152,0.0094,0.0036
2026-08-13,Dinamo Makhachkala,0.0077,0.0214,0.0451,0.0664,0.0847,0.0929,0.0935,0.0995,0.0915,0.0844,0.087,0.0744,0.0625,0.0484,0.0279,0.0127
2026-08-13,CSKA Moscow,0.0335,0.0757,0.1169,0.1372,0.1269,0.1131,0.0921,0.0769,0.0666,0.0524,0.0341,0.0283,0.0212,0.0131,0.0092,0.0028
2026-08-13,FC Rostov,0.0051,0.0176,0.034,0.0559,0.0717,0.0851,0.0977,0.1005,0.096,0.0942,0.0826,0.08,0.0645,0.0555,0.0374,0.0222
2026-08-13,Dynamo,0.0207,0.053,0.0898,0.1095,0.1157,0.1164,0.1021,0.0883,0.0813,0.0607,0.0536,0.0398,0.0294,0.0239,0.0107,0.0051
2026-08-13,Rubin,0.0038,0.014,0.0353,0.0518,0.0726,0.0817,0.0934,0.0974,0.0984,0.096,0.0885,0.0807,0.0664,0.0561,0.0439,0.02
2026-08-13,FC Orenburg,0.0008,0.0029,0.0095,0.0196,0.0308,0.0382,0.0534,0.0638,0.0772,0.0915,0.0974,0.1066,0.1131,0.1169,0.105,0.0733
2026-08-13,Rodina Moskva,0.0001,0.0044,0.0081,0.0169,0.0279,0.0397,0.0479,0.0604,0.0702,0.0822,0.0941,0.1051,0.117,0.1207,0.116,0.0893
2026-08-13,Lokomotiv,0.006,0.0151,0.0353,0.0523,0.069,0.0859,0.0884,0.0979,0.1022,0.0916,0.0882,0.0794,0.073,0.0519,0.0395,0.0243
2026-08-13,Akhmat,0.0011,0.0054,0.0122,0.027,0.0349,0.0455,0.0679,0.0731,0.0873,0.0963,0.1051,0.1029,0.1067,0.0954,0.0836,0.0556
2026-08-13,Krylia Sovetov,0.0007,0.0032,0.0091,0.0169,0.0223,0.0402,0.054,0.0655,0.0712,0.088,0.1008,0.1071,0.1187,0.1129,0.1059,0.0835
2026-08-13,Fakel,0.0,0.001,0.0013,0.0023,0.0062,0.0102,0.0144,0.0213,0.0285,0.0427,0.0569,0.08,0.1,0.1453,0.2057,0.2842
2026-08-13,Akron,0.0002,0.0002,0.0007,0.0019,0.0047,0.008,0.0126,0.0146,0.0268,0.0414,0.0508,0.0732,0.0955,0.1417,0.2046,0.3231
2026-08-14,FC Krasnodar,0.4662,0.2584,0.1278,0.0671,0.0321,0.0237,0.0115,0.0064,0.0027,0.0022,0.0012,0.0004,0.0003,0.0,0.0,0.0
2026-08-14,Zenit,0.3269,0.2897,0.1659,0.0898,0.0519,0.0312,0.0183,0.0111,0.0076,0.0041,0.0021,0.0007,0.0004,0.0002,0.0001,0.0
2026-08-14,Spartak Moscow,0.102,0.1791,0.2017,0.1555,0.1112,0.0758,0.0571,0.0405,0.0269,0.019,0.015,0.0076,0.0043,0.0027,0.001,0.0006
2026-08-14,Baltika,0.0281,0.0682,0.1075,0.1257,0.1327,0.1116,0.0985,0.0782,0.0716,0.0536,0.0389,0.0325,0.0236,0.0173,0.0081,0.0039
2026-08-14,Dinamo Makhachkala,0.0065,0.0209,0.0453,0.0665,0.081,0.0938,0.0984,0.0967,0.0939,0.0859,0.0803,0.0795,0.0581,0.0489,0.0285,0.0158
2026-08-14,CSKA Moscow,0.0357,0.0724,0.1154,0.1358,0.1237,0.1164,0.0926,0.08,0.0646,0.052,0.039,0.0297,0.021,0.012,0.0067,0.003
2026-08-14,FC Rostov,0.0053,0.0169,0.0345,0.0583,0.07,0.0875,0.0878,0.0965,0.0923,0.0927,0.0907,0.0826,0.0694,0.0538,0.0405,0.0212
2026-08-14,Dynamo,0.0187,0.0491,0.0894,0.1085,0.1198,0.109,0.1055,0.0936,0.0772,0.0647,0.0501,0.0439,0.0312,0.0226,0.0115,0.0052
2026-08-14,Rubin,0.0027,0.015,0.0356,0.0542,0.0726,0.082,0.0939,0.0943,0.0958,0.0968,0.092,0.0773,0.0699,0.0571,0.0405,0.0203
2026-08-14,FC Orenburg,0.0006,0.0032,0.0094,0.0215,0.0311,0.0407,0.0529,0.0681,0.0826,0.0905,0.0957,0.1075,0.1112,0.108,0.1043,0.0727
2026-08-14,Rodina Moskva,0.0006,0.003,0.0085,0.0164,0.0271,0.037,0.0495,0.0576,0.0765,0.0832,0.1004,0.1079,0.1147,0.1164,0.114,0.0872
2026-08-14,Lokomotiv,0.0044,0.0149,0.0361,0.0543,0.0721,0.0867,0.0898,0.1003,0.0919,0.0893,0.0876,0.0793,0.0728,0.0593,0.0397,0.0215
2026-08-14,Akhmat,0.0015,0.0053,0.012,0.0238,0.0365,0.0514,0.0642,0.0727,0.0807,0.0999,0.1014,0.1024,0.1043,0.097,0.0905,0.0564
2026-08-14,Krylia Sovetov,0.0008,0.0035,0.0088,0.017,0.0276,0.0383,0.0507,0.0641,0.0767,0.0894,0.099,0.1011,0.1132,0.1162,0.1058,0.0878
2026-08-14,Fakel,0.0,0.0002,0.0014,0.0036,0.0058,0.0091,0.015,0.0206,0.0332,0.0419,0.0556,0.0755,0.106,0.1507,0.2072,0.2742
2026-08-14,Akron,0.0,0.0002,0.0007,0.002,0.0048,0.0058,0.0143,0.0193,0.0258,0.0348,0.051,0.0721,0.0996,0.1378,0.2016,0.3302
2026-08-15,FC Krasnodar,0.4689,0.2603,0.127,0.0625,0.036,0.0196,0.0112,0.0067,0.0036,0.0018,0.0015,0.0004,0.0004,0.0001,0.0,0.0
2026-08-15,Zenit,0.3253,0.292,0.1606,0.0893,0.0552,0.0304,0.0195,0.0116,0.0073,0.0048,0.0024,0.0008,0.0005,0.0002,0.0001,0.0
2026-08-15,Spartak Moscow,0.1017,0.1685,0.2067,0.1503,0.1154,0.0828,0.0573,0.0398,0.0278,0.0193,0.0135,0.0087,0.0044,0.0024,0.001,0.0004
2026-08-15,Baltika,0.0269,0.0684,0.1131,0.1309,0.1218,0.1168,0.1024,0.0832,0.0635,0.0561,0.038,0.0324,0.0203,0.0136,0.0097,0.0029
2026-08-15,Dinamo Makhachkala,0.0072,0.0192,0.0454,0.0684,0.088,0.09,0.0961,0.1009,0.0995,0.0902,0.0799,0.0699,0.0583,0.0462,0.0262,0.0146
2026-08-15,CSKA Moscow,0.0334,0.0724,0.1204,0.1386,0.1214,0.1139,0.0962,0.0808,0.0645,0.05,0.0368,0.0274,0.0201,0.0135,0.0074,0.0032
2026-08-15,FC Orenburg,0.0007,0.0037,0.0074,0.0153,0.0259,0.0395,0.0501,0.0612,0.076,0.086,0.1031,0.1102,0.1155,0.1192,0.107,0.0792
2026-08-15,FC Rostov,0.0056,0.0172,0.034,0.0541,0.0766,0.0886,0.0898,0.0928,0.0996,0.0889,0.0899,0.0823,0.0685,0.0517,0.0393,0.0211
2026-08-15,Dynamo,0.0186,0.0503,0.088,0.1104,0.1207,0.1099,0.1062,0.0919,0.0772,0.0626,0.0543,0.0402,0.0309,0.0213,0.011,0.0065
2026-08-15,Rubin,0.0036,0.0178,0.0361,0.0615,0.0714,0.078,0.0889,0.0942,0.0949,0.0933,0.0874,0.0801,0.0705,0.0583,0.0408,0.0232
2026-08-15,Lokomotiv,0.0048,0.015,0.0315,0.0495,0.0656,0.0819,0.0916,0.0974,0.0974,0.0976,0.0913,0.0849,0.0684,0.0584,0.043,0.0217
2026-08-15,Rodina Moskva,0.0005,0.0034,0.0093,0.0189,0.025,0.0373,0.0459,0.0637,0.0689,0.0831,0.0924,0.1114,0.1158,0.1187,0.1188,0.0869
2026-08-15,Akhmat,0.0016,0.0077,0.0118,0.0249,0.0372,0.0519,0.0592,0.0762,0.0804,0.0997,0.0991,0.1015,0.1082,0.1002,0.0855,0.0549
2026-08-15,Krylia Sovetov,0.001,0.0031,0.0069,0.019,0.0287,0.0408,0.0563,0.0626,0.079,0.0853,0.0994,0.0981,0.1134,0.1127,0.1063,0.0874
2026-08-15,Fakel,0.0,0.0003,0.0011,0.0034,0.006,0.0119,0.0161,0.0196,0.0343,0.0437,0.0599,0.0839,0.1006,0.1489,0.1988,0.2715
2026-08-15,Akron,0.0002,0.0007,0.0007,0.003,0.0051,0.0067,0.0132,0.0174,0.0261,0.0376,0.0511,0.0678,0.1042,0.1346,0.2051,0.3265
2026-08-16,FC Krasnodar,0.4995,0.2587,0.1176,0.0608,0.0314,0.0161,0.0073,0.0041,0.0024,0.0011,0.0006,0.0004,0.0,0.0,0.0,0.0
2026-08-16,CSKA Moscow,0.0389,0.0891,0.1368,0.1532,0.138,0.1121,0.0863,0.0739,0.055,0.0417,0.0307,0.0189,0.0141,0.0069,0.0031,0.0013
2026-08-16,Zenit,0.3038,0.2984,0.1722,0.0938,0.0496,0.036,0.0213,0.0097,0.0075,0.0035,0.0023,0.001,0.0003,0.0003,0.0003,0.0
2026-08-16,Spartak Moscow,0.0918,0.1692,0.2061,0.1626,0.1148,0.0833,0.0559,0.0367,0.0311,0.0209,0.0129,0.0074,0.0042,0.0022,0.0006,0.0003
2026-08-16,Baltika,0.0276,0.0629,0.11,0.1291,0.137,0.1173,0.1017,0.0831,0.0627,0.0525,0.0416,0.0313,0.0192,0.0125,0.0088,0.0027
2026-08-16,Dinamo Makhachkala,0.0064,0.0209,0.0439,0.066,0.0862,0.099,0.1016,0.1016,0.0996,0.0876,0.079,0.068,0.0541,0.0433,0.0279,0.0149
2026-08-16,FC Rostov,0.0035,0.0091,0.0288,0.0476,0.0657,0.0794,0.0926,0.0988,0.1042,0.0999,0.0935,0.0828,0.0705,0.0564,0.0429,0.0243
2026-08-16,Rubin,0.0031,0.0134,0.0312,0.0516,0.0727,0.0866,0.0949,0.1003,0.1047,0.0951,0.0875,0.0779,0.0708,0.0541,0.038,0.0181
2026-08-16,FC Orenburg,0.0003,0.0029,0.0077,0.0154,0.0246,0.0381,0.0527,0.06,0.0765,0.0959,0.1045,0.1145,0.1115,0.12,0.1023,0.0731
2026-08-16,Dynamo,0.0193,0.0544,0.0893,0.1125,0.1227,0.1201,0.107,0.0921,0.0757,0.059,0.0466,0.0379,0.029,0.0178,0.0127,0.0039
2026-08-16,Rodina Moskva,0.0003,0.0018,0.0051,0.0143,0.0247,0.0348,0.043,0.0578,0.0692,0.0823,0.0965,0.1155,0.1176,0.1263,0.1203,0.0905
2026-08-16,Lokomotiv,0.0044,0.013,0.0321,0.0532,0.0712,0.081,0.0968,0.1008,0.0968,0.0977,0.0944,0.0809,0.0682,0.0526,0.0372,0.0197
2026-08-16,Akhmat,0.0005,0.0034,0.0094,0.0184,0.0282,0.0412,0.0605,0.0703,0.0763,0.0906,0.1016,0.1088,0.1119,0.1092,0.0988,0.0709
2026-08-16,Krylia Sovetov,0.0006,0.0025,0.0081,0.0171,0.0238,0.0404,0.0539,0.0691,0.0826,0.0926,0.0956,0.1085,0.1145,0.1134,0.0997,0.0776
2026-08-16,Akron,0.0,0.0001,0.0014,0.0025,0.0055,0.0061,0.0125,0.0198,0.0289,0.0418,0.0546,0.0788,0.1085,0.1405,0.2048,0.2942
2026-08-16,Fakel,0.0,0.0002,0.0003,0.0019,0.0039,0.0085,0.012,0.0219,0.0268,0.0378,0.0581,0.0674,0.1056,0.1445,0.2026,0.3085
2026-08-17,FC Krasnodar,0.457,0.2834,0.1349,0.0629,0.0293,0.0175,0.0077,0.0034,0.0022,0.0009,0.0005,0.0003,0.0,0.0,0.0,0.0
2026-08-17,Zenit,0.3471,0.2989,0.1748,0.0848,0.0442,0.0227,0.0124,0.0068,0.0039,0.0023,0.0012,0.0008,0.0001,0.0,0.0,0.0
2026-08-17,Spartak Moscow,0.1243,0.2086,0.2404,0.1588,0.1013,0.0621,0.0421,0.0253,0.0139,0.0102,0.0064,0.0038,0.0018,0.0006,0.0003,0.0001
2026-08-17,Dinamo Makhachkala,0.0108,0.032,0.0675,0.0993,0.1159,0.1166,0.1156,0.1007,0.0923,0.0712,0.0583,0.045,0.0347,0.0229,0.0118,0.0054
2026-08-17,CSKA Moscow,0.0325,0.0754,0.1331,0.1646,0.1407,0.1151,0.0964,0.0705,0.0537,0.0404,0.0277,0.0217,0.015,0.0086,0.0035,0.0011
2026-08-17,Baltika,0.0113,0.0322,0.0709,0.1063,0.124,0.1228,0.1115,0.0968,0.0856,0.0709,0.0551,0.0416,0.0324,0.0206,0.0129,0.0051
2026-08-17,FC Orenburg,0.0006,0.0021,0.0076,0.0164,0.0284,0.0407,0.053,0.0672,0.0786,0.0934,0.0976,0.1139,0.1146,0.1151,0.102,0.0688
2026-08-17,Rubin,0.0026,0.0103,0.0308,0.0535,0.0763,0.0913,0.0978,0.1034,0.102,0.0979,0.0871,0.08,0.0651,0.0472,0.0371,0.0176
2026-08-17,FC Rostov,0.0022,0.0107,0.0265,0.0494,0.0685,0.0805,0.0922,0.1028,0.1089,0.0971,0.0967,0.0799,0.0686,0.0573,0.0365,0.0222
2026-08-17,Dynamo,0.0081,0.0282,0.0662,0.1002,0.119,0.1206,0.1075,0.098,0.0879,0.0744,0.0608,0.0488,0.0368,0.0243,0.015,0.0042
2026-08-17,Rodina Moskva,0.0003,0.0021,0.0063,0.014,0.0246,0.0314,0.0455,0.0602,0.0724,0.0891,0.0999,0.1067,0.1192,0.1246,0.1111,0.0926
2026-08-17,Lokomotiv,0.0023,0.0121,0.0282,0.0588,0.0741,0.0893,0.0935,0.1036,0.0999,0.096,0.0927,0.0814,0.0638,0.049,0.0361,0.0192
2026-08-17,Akhmat,0.0005,0.0023,0.0081,0.0181,0.0296,0.0467,0.0596,0.0693,0.0833,0.0972,0.1067,0.1116,0.1182,0.1001,0.0857,0.063
2026-08-17,Krylia Sovetov,0.0003,0.0011,0.0032,0.0087,0.0165,0.0264,0.0377,0.05,0.0598,0.0779,0.0948,0.109,0.1216,0.1366,0.1374,0.119
2026-08-17,Akron,0.0001,0.0002,0.0006,0.0021,0.0034,0.0082,0.0149,0.0217,0.0288,0.0429,0.0588,0.08,0.1008,0.1473,0.2064,0.2838
2026-08-17,Fakel,0.0,0.0004,0.0009,0.0021,0.0042,0.0081,0.0126,0.0203,0.0268,0.0382,0.0557,0.0755,0.1073,0.1458,0.2042,0.2979
2026-08-18,FC Krasnodar,0.4959,0.2739,0.1277,0.0504,0.0271,0.0113,0.0068,0.004,0.002,0.0005,0.0002,0.0001,0.0001,0.0,0.0,0.0
2026-08-18,Zenit,0.3143,0.3111,0.1838,0.0851,0.0489,0.0247,0.0156,0.0071,0.0049,0.0022,0.0014,0.0005,0.0002,0.0001,0.0001,0.0
2026-08-18,Spartak Moscow,0.1199,0.2115,0.2475,0.1576,0.0939,0.0635,0.0412,0.0276,0.0148,0.01,0.0061,0.0044,0.0011,0.0007,0.0002,0.0
2026-08-18,Dinamo Makhachkala,0.007,0.0232,0.0531,0.0887,0.1106,0.1108,0.1118,0.1069,0.0998,0.0828,0.0664,0.0524,0.0381,0.0259,0.015,0.0075
2026-08-18,CSKA Moscow,0.0294,0.0733,0.1291,0.1698,0.1426,0.1187,0.0958,0.0699,0.0525,0.0399,0.0327,0.0195,0.0136,0.0079,0.0038,0.0015
