date,team,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18
2026-08-10,Gent,0.0192,0.0483,0.0782,0.0903,0.0898,0.0923,0.0826,0.076,0.0676,0.0644,0.0627,0.0501,0.0472,0.0406,0.0324,0.0263,0.0213,0.0107
2026-08-10,Antwerp,0.0119,0.0324,0.0563,0.0729,0.0751,0.0773,0.0867,0.074,0.0715,0.0722,0.0673,0.0648,0.0581,0.0543,0.0447,0.037,0.0276,0.0159
2026-08-10,Anderlecht,0.0323,0.0771,0.1151,0.1127,0.1034,0.0931,0.0772,0.0747,0.0633,0.0562,0.0486,0.0385,0.0316,0.0255,0.0213,0.0145,0.0098,0.0051
2026-08-10,Zulte Waregem,0.0132,0.04,0.0698,0.0807,0.0841,0.0866,0.0787,0.0755,0.0734,0.0676,0.06,0.0625,0.0528,0.0445,0.0413,0.0342,0.023,0.0121
2026-08-10,Cercle Brugge,0.0032,0.0121,0.0261,0.0381,0.0474,0.0526,0.0571,0.0652,0.0725,0.0724,0.0708,0.0823,0.0743,0.0784,0.0735,0.0691,0.06,0.0449
2026-08-10,Standard Liege,0.0064,0.0192,0.0406,0.0497,0.0581,0.0664,0.0741,0.0763,0.078,0.0739,0.0728,0.0737,0.064,0.063,0.0584,0.0537,0.0427,0.029
2026-08-10,Lommel United,0.0017,0.0076,0.0191,0.031,0.0378,0.0464,0.0513,0.0602,0.0642,0.0694,0.0755,0.0758,0.0777,0.0838,0.0771,0.0795,0.075,0.0669
2026-08-10,St. Truiden,0.0266,0.0639,0.0977,0.1033,0.0947,0.0909,0.0829,0.076,0.0666,0.0624,0.051,0.0469,0.0375,0.0328,0.0255,0.0183,0.0147,0.0083
2026-08-10,Genk,0.0183,0.0406,0.0715,0.079,0.0908,0.0903,0.0816,0.0812,0.0728,0.065,0.063,0.0542,0.0494,0.0403,0.0395,0.0301,0.0185,0.0139
2026-08-10,SK Beveren,0.0025,0.0077,0.0219,0.0255,0.0376,0.0446,0.0544,0.0563,0.0658,0.0696,0.0734,0.0816,0.0827,0.0785,0.0797,0.0794,0.0747,0.0641
2026-08-10,RAAL La Louvière,0.0002,0.0009,0.0026,0.006,0.0088,0.0117,0.0192,0.0225,0.0284,0.0323,0.0468,0.0517,0.0707,0.0808,0.0913,0.1223,0.1673,0.2365
2026-08-10,OH Leuven,0.0007,0.0017,0.0043,0.0069,0.0102,0.0156,0.0206,0.026,0.0305,0.0419,0.0447,0.0587,0.0681,0.0801,0.1075,0.1244,0.1613,0.1968
2026-08-10,KV Mechelen,0.0008,0.0045,0.0106,0.0173,0.0217,0.0306,0.0373,0.0421,0.0546,0.057,0.064,0.0724,0.0831,0.0876,0.0959,0.1102,0.1047,0.1056
2026-08-10,Kortrijk,0.0008,0.0041,0.0123,0.0198,0.0249,0.0322,0.038,0.0477,0.0527,0.0631,0.0709,0.0716,0.0819,0.0901,0.0959,0.0946,0.1004,0.099
2026-08-10,KVC Westerlo,0.0014,0.0049,0.0166,0.0245,0.0298,0.0346,0.0455,0.0512,0.0569,0.0653,0.0723,0.0718,0.0823,0.0873,0.0937,0.0894,0.0883,0.0842
2026-08-11,Union St. Gilloise,0.3364,0.309,0.1398,0.0748,0.0497,0.031,0.0184,0.0123,0.0098,0.0067,0.0049,0.0032,0.0016,0.0013,0.0008,0.0002,0.0,0.0001
2026-08-11,Club Brugge KV,0.4944,0.2617,0.1073,0.0567,0.0305,0.0187,0.0111,0.0079,0.0041,0.004,0.0011,0.0012,0.0005,0.0005,0.0,0.0001,0.0002,0.0
2026-08-11,Charleroi,0.0298,0.0712,0.1111,0.1088,0.1026,0.0913,0.0809,0.0726,0.0682,0.0518,0.0457,0.0432,0.0358,0.0295,0.0224,0.0169,0.0127,0.0055
2026-08-11,Gent,0.0175,0.0442,0.0793,0.0851,0.0948,0.0913,0.0844,0.0755,0.0754,0.0622,0.0601,0.0538,0.0483,0.0401,0.0357,0.0257,0.0165,0.0101
2026-08-11,Antwerp,0.0105,0.0314,0.0564,0.0757,0.0771,0.0795,0.0779,0.0796,0.0732,0.0715,0.0685,0.0626,0.0571,0.0485,0.0422,0.0381,0.0304,0.0198
2026-08-11,Anderlecht,0.0346,0.0752,0.117,0.1109,0.1,0.0942,0.0815,0.0792,0.0595,0.0549,0.0456,0.0401,0.0326,0.0252,0.019,0.0153,0.0097,0.0055
2026-08-11,Zulte Waregem,0.0146,0.0382,0.0676,0.0783,0.0803,0.0831,0.0789,0.0805,0.0772,0.0683,0.0655,0.06,0.053,0.0463,0.0383,0.0346,0.0225,0.0128
2026-08-11,Cercle Brugge,0.0042,0.0119,0.0269,0.0405,0.0468,0.0568,0.057,0.0633,0.0696,0.0739,0.0775,0.0771,0.0791,0.0702,0.0739,0.0656,0.0591,0.0466
2026-08-11,Standard Liege,0.007,0.0187,0.0363,0.0512,0.0597,0.0676,0.0696,0.0737,0.0736,0.0789,0.0745,0.073,0.0653,0.065,0.0604,0.0535,0.0415,0.0305
2026-08-11,Lommel United,0.0025,0.0096,0.0197,0.0308,0.0363,0.0421,0.0515,0.0602,0.0648,0.0709,0.0691,0.0804,0.0774,0.0831,0.0794,0.0778,0.0777,0.0667
2026-08-11,St. Truiden,0.0271,0.0616,0.1012,0.1054,0.0982,0.0946,0.0865,0.0744,0.064,0.0605,0.0514,0.0455,0.0349,0.0318,0.0251,0.0191,0.0117,0.007
2026-08-11,Genk,0.0159,0.0426,0.0755,0.0827,0.0869,0.0798,0.0857,0.073,0.0737,0.0663,0.0644,0.0558,0.0497,0.0427,0.0361,0.0332,0.0221,0.0139
2026-08-11,SK Beveren,0.0016,0.0079,0.0179,0.0294,0.0348,0.0448,0.0532,0.0584,0.0667,0.0685,0.0706,0.0766,0.0815,0.085,0.0801,0.0811,0.0752,0.0667
2026-08-11,RAAL La Louvière,0.0004,0.0011,0.004,0.0063,0.0081,0.014,0.0179,0.0229,0.0283,0.0378,0.0453,0.0508,0.0682,0.0795,0.1024,0.1187,0.1659,0.2284
2026-08-11,OH Leuven,0.0004,0.0014,0.0041,0.007,0.0114,0.0154,0.0201,0.026,0.0311,0.0402,0.0477,0.0577,0.0718,0.0839,0.1015,0.1222,0.1564,0.2017
2026-08-11,KV Mechelen,0.0007,0.0033,0.0107,0.0167,0.0264,0.0294,0.0378,0.0447,0.0535,0.0599,0.0679,0.0714,0.0815,0.0887,0.0922,0.1074,0.1063,0.1015
2026-08-11,Kortrijk,0.001,0.0046,0.0113,0.0176,0.0248,0.0293,0.0423,0.0465,0.0493,0.0596,0.0684,0.0764,0.0799,0.0896,0.0968,0.1026,0.1026,0.0974
2026-08-11,KVC Westerlo,0.0014,0.0064,0.0139,0.0221,0.0316,0.0371,0.0453,0.0493,0.058,0.0641,0.0718,0.0712,0.0818,0.0891,0.0937,0.0879,0.0895,0.0858
