date,team,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12
2026-08-10,FC Thun,0.021,0.0403,0.073,0.0851,0.1059,0.1266,0.125,0.1234,0.1083,0.0905,0.0628,0.0381
2026-08-10,Grasshoppers,0.0007,0.0018,0.006,0.0098,0.02,0.0293,0.0471,0.0697,0.1029,0.1564,0.2229,0.3334
2026-08-10,FC Luzern,0.0075,0.0181,0.0286,0.0496,0.0702,0.0994,0.1085,0.1306,0.1399,0.1409,0.1216,0.0851
2026-08-10,FC Vaduz,0.001,0.0025,0.0072,0.0135,0.0263,0.0384,0.0572,0.0874,0.116,0.155,0.2118,0.2837
2026-08-11,FC Lugano,0.317,0.2233,0.1592,0.1084,0.0726,0.0499,0.0315,0.0189,0.0114,0.005,0.0025,0.0003
2026-08-11,BSC Young Boys,0.2531,0.2145,0.1677,0.122,0.0885,0.0607,0.0423,0.0256,0.0138,0.0074,0.0031,0.0013
2026-08-11,FC ST. Gallen,0.192,0.1853,0.1721,0.1406,0.1043,0.0771,0.0537,0.0351,0.0212,0.0117,0.0058,0.0011
2026-08-11,FC Sion,0.1208,0.15,0.1564,0.1431,0.1252,0.1019,0.0742,0.0548,0.036,0.0239,0.0104,0.0033
2026-08-11,FC Basel 1893,0.0577,0.0893,0.1153,0.1321,0.1382,0.1258,0.1083,0.0888,0.0658,0.0408,0.0236,0.0143
2026-08-11,Lausanne,0.0123,0.0316,0.0481,0.0762,0.1041,0.1078,0.1242,0.1327,0.1242,0.1067,0.0823,0.0498
2026-08-11,Servette FC,0.017,0.0371,0.0592,0.0752,0.0991,0.1175,0.1249,0.13,0.1201,0.1035,0.0731,0.0433
2026-08-11,FC Zurich,0.0027,0.0084,0.0151,0.0235,0.0434,0.062,0.0872,0.1106,0.1386,0.1645,0.1801,0.1639
2026-08-11,FC Thun,0.0188,0.0424,0.0645,0.0981,0.1126,0.1271,0.135,0.1211,0.1022,0.0854,0.0588,0.034
2026-08-11,Grasshoppers,0.0005,0.002,0.0035,0.012,0.0173,0.0307,0.0476,0.0737,0.1081,0.1534,0.2265,0.3247
2026-08-11,FC Luzern,0.0078,0.0132,0.0319,0.0564,0.071,0.0962,0.1105,0.1269,0.1419,0.1325,0.1226,0.0891
2026-08-11,FC Vaduz,0.0003,0.0029,0.007,0.0124,0.0237,0.0433,0.0606,0.0818,0.1167,0.1652,0.2112,0.2749
2026-08-12,FC Lugano,0.3226,0.221,0.1552,0.107,0.0718,0.0512,0.0304,0.0217,0.0109,0.0052,0.0028,0.0002
2026-08-12,BSC Young Boys,0.2495,0.2088,0.1624,0.1304,0.0926,0.0602,0.0429,0.0242,0.0157,0.0082,0.0041,0.001
2026-08-12,FC ST. Gallen,0.1888,0.1851,0.1761,0.141,0.1051,0.0804,0.0513,0.0362,0.0186,0.0107,0.005,0.0017
2026-08-12,FC Sion,0.1151,0.1525,0.1566,0.153,0.1238,0.098,0.076,0.0523,0.0366,0.0216,0.0098,0.0047
2026-08-12,FC Basel 1893,0.0577,0.0885,0.1141,0.1322,0.1338,0.1281,0.1093,0.0834,0.0704,0.0444,0.0267,0.0114
2026-08-12,Lausanne,0.0156,0.0325,0.0521,0.0695,0.0934,0.1074,0.1281,0.1353,0.1323,0.1086,0.0786,0.0466
2026-08-12,Servette FC,0.0168,0.0372,0.058,0.0803,0.1034,0.1221,0.1298,0.1234,0.1189,0.0986,0.0688,0.0427
2026-08-12,FC Zurich,0.0026,0.008,0.0149,0.0256,0.044,0.064,0.0809,0.108,0.1365,0.1604,0.1877,0.1674
2026-08-12,FC Thun,0.0228,0.0409,0.06,0.0921,0.1167,0.1267,0.1251,0.1237,0.1047,0.0919,0.062,0.0334
2026-08-12,Grasshoppers,0.0007,0.0021,0.0063,0.0107,0.0178,0.0289,0.0489,0.0744,0.1078,0.1551,0.2183,0.329
2026-08-12,FC Luzern,0.0072,0.0206,0.036,0.0448,0.0697,0.0928,0.114,0.1308,0.1354,0.138,0.1212,0.0895
2026-08-12,FC Vaduz,0.0006,0.0028,0.0083,0.0134,0.0279,0.0402,0.0633,0.0866,0.1122,0.1573,0.215,0.2724
2026-08-13,FC Lugano,0.3251,0.2171,0.1617,0.1111,0.0679,0.0501,0.034,0.0156,0.0109,0.0046,0.0014,0.0005
2026-08-13,BSC Young Boys,0.2424,0.2145,0.1734,0.129,0.0919,0.0599,0.0359,0.0251,0.0137,0.0093,0.0038,0.0011
2026-08-13,FC ST. Gallen,0.1943,0.1882,0.1693,0.1389,0.1078,0.0731,0.0525,0.0368,0.0215,0.0111,0.0046,0.0019
2026-08-13,FC Sion,0.1208,0.1539,0.1488,0.1518,0.123,0.1059,0.0737,0.0519,0.0367,0.0196,0.0096,0.0043
2026-08-13,FC Basel 1893,0.0564,0.0862,0.1167,0.1271,0.1378,0.1297,0.1082,0.0912,0.0631,0.0465,0.0266,0.0105
2026-08-13,Lausanne,0.0139,0.032,0.0506,0.0761,0.0983,0.1187,0.1267,0.1278,0.1173,0.1103,0.081,0.0473
2026-08-13,Servette FC,0.0151,0.0348,0.0564,0.0775,0.1044,0.1147,0.1329,0.1247,0.1213,0.1035,0.0744,0.0403
2026-08-13,FC Zurich,0.0021,0.0074,0.015,0.0277,0.0441,0.0609,0.0834,0.116,0.1335,0.1617,0.1824,0.1658
2026-08-13,FC Thun,0.0203,0.0412,0.0675,0.0881,0.1086,0.1224,0.1284,0.1232,0.1139,0.0895,0.0611,0.0358
2026-08-13,Grasshoppers,0.0004,0.0018,0.0051,0.0085,0.0167,0.0294,0.0482,0.0726,0.1109,0.1493,0.2265,0.3306
2026-08-13,FC Luzern,0.008,0.0191,0.029,0.05,0.074,0.0948,0.1144,0.1287,0.1391,0.1351,0.1247,0.0831
2026-08-13,FC Vaduz,0.0012,0.0038,0.0065,0.0142,0.0255,0.0404,0.0617,0.0864,0.1181,0.1595,0.2039,0.2788
2026-08-14,FC Lugano,0.3294,0.2162,0.1559,0.1082,0.0769,0.047,0.0319,0.0174,0.009,0.0055,0.0018,0.0008
2026-08-14,BSC Young Boys,0.2514,0.2117,0.165,0.124,0.0944,0.0606,0.0406,0.0251,0.0144,0.0068,0.0053,0.0007
2026-08-14,FC ST. Gallen,0.185,0.1981,0.1681,0.1435,0.1019,0.0732,0.0557,0.0366,0.0191,0.0107,0.0061,0.002
2026-08-14,FC Sion,0.1167,0.1455,0.1629,0.1504,0.1223,0.1054,0.0746,0.05,0.0362,0.0221,0.0106,0.0033
2026-08-14,FC Basel 1893,0.0559,0.0905,0.1204,0.1269,0.1408,0.1279,0.1078,0.0856,0.0659,0.0408,0.0259,0.0116
2026-08-14,Lausanne,0.013,0.0298,0.0477,0.0762,0.1004,0.114,0.1229,0.1332,0.1283,0.1069,0.0812,0.0464
2026-08-14,Servette FC,0.0157,0.0353,0.054,0.0838,0.1001,0.1234,0.1343,0.1247,0.1156,0.0988,0.0721,0.0422
2026-08-14,FC Zurich,0.0022,0.0075,0.0145,0.0253,0.0409,0.0608,0.0825,0.1163,0.1443,0.1635,0.1819,0.1603
2026-08-14,FC Thun,0.0222,0.0424,0.0686,0.0928,0.1085,0.1225,0.1282,0.1195,0.1056,0.0865,0.0629,0.0403
2026-08-14,Grasshoppers,0.0001,0.002,0.0057,0.0088,0.0159,0.0307,0.0499,0.0698,0.1047,0.1581,0.2216,0.3327
2026-08-14,FC Luzern,0.0075,0.0179,0.0303,0.0481,0.0699,0.0943,0.1139,0.1399,0.1402,0.1343,0.1182,0.0855
2026-08-14,FC Vaduz,0.0009,0.0031,0.0069,0.012,0.028,0.0402,0.0577,0.0819,0.1167,0.166,0.2124,0.2742
2026-08-15,FC Lugano,0.3277,0.2148,0.1559,0.114,0.0721,0.0494,0.0302,0.0189,0.0098,0.0048,0.0017,0.0007
2026-08-15,BSC Young Boys,0.239,0.2156,0.1699,0.128,0.0922,0.0671,0.0377,0.0241,0.0129,0.0081,0.0041,0.0013
2026-08-15,FC ST. Gallen,0.1917,0.1911,0.1678,0.138,0.1043,0.0736,0.0571,0.0333,0.0217,0.0136,0.0061,0.0017
2026-08-15,FC Sion,0.1223,0.15,0.1512,0.1517,0.1286,0.0978,0.0713,0.0526,0.0351,0.0237,0.0126,0.0031
2026-08-15,FC Basel 1893,0.0581,0.0882,0.1121,0.1288,0.1403,0.1287,0.1121,0.0844,0.0618,0.0457,0.0277,0.0121
2026-08-15,Lausanne,0.0141,0.0293,0.054,0.0741,0.0924,0.1111,0.1342,0.1316,0.1217,0.1105,0.0808,0.0462
2026-08-15,Servette FC,0.017,0.0359,0.0585,0.0784,0.1048,0.118,0.1262,0.1252,0.1265,0.0991,0.0713,0.0391
2026-08-15,FC Zurich,0.0016,0.0062,0.0144,0.0263,0.0423,0.0596,0.0829,0.1123,0.1403,0.1628,0.184,0.1673
2026-08-15,FC Thun,0.02,0.0456,0.0699,0.0887,0.1143,0.1238,0.1278,0.126,0.1048,0.0855,0.0617,0.0319
2026-08-15,Grasshoppers,0.0006,0.0021,0.0055,0.0095,0.0178,0.0328,0.0488,0.0724,0.11,0.1555,0.2186,0.3264
2026-08-15,FC Luzern,0.0074,0.0181,0.0324,0.0485,0.0668,0.098,0.1118,0.1269,0.1413,0.1354,0.1223,0.0911
2026-08-15,FC Vaduz,0.0005,0.0031,0.0084,0.014,0.0241,0.0401,0.0599,0.0923,0.1141,0.1553,0.2091,0.2791
